RowNumber,CreditScore,1Ger2Fr3Sp,Male1_Female0,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,1Dia2Gold3Silver,Points Earned
4616,565,2,0,44,1,0,2,0,1,89602.81,0,0,1,4,691
4617,778,2,1,37,3,141803.77,1,0,1,179421.84,0,0,3,3,397
4618,812,2,1,24,10,0,2,1,1,156906.15,0,0,1,2,658
4619,526,2,1,42,1,0,1,0,1,168486.02,0,0,1,3,593
4620,708,2,0,47,0,126589.12,2,0,1,132730.07,1,1,5,3,856
4621,680,2,1,33,2,108393.35,1,0,1,39057.67,0,0,3,3,425
4622,567,3,1,43,2,115643.58,2,0,0,174606.35,0,0,2,1,754
4623,564,3,1,48,5,132876.23,1,1,0,79259.77,0,0,1,1,741
4624,709,2,0,24,3,110949.41,1,1,1,168515.61,0,0,5,1,234
4625,629,2,1,46,1,130666.2,1,1,1,161125.67,1,1,1,4,586
4626,510,2,0,45,10,103821.47,2,0,1,77878.62,0,0,3,4,413
4627,506,2,0,32,3,0,1,1,1,80823.02,0,0,3,2,619
4628,605,2,1,39,7,0,1,0,1,119348.28,0,0,4,1,307
4629,650,3,1,32,1,132187.73,2,1,1,178331.36,0,0,2,2,960
4630,850,1,1,49,8,98649.55,1,1,0,119174.88,1,1,5,2,568
4631,489,1,1,38,2,126444.08,2,1,1,82662.73,0,0,4,4,526
4632,659,1,0,30,8,154159.51,1,1,0,40441.1,0,0,4,1,426
4633,753,2,0,43,5,0,2,1,0,109881.71,0,0,5,4,834
4634,477,1,1,48,8,129250,2,1,1,157937.35,0,0,1,2,885
4635,610,3,0,45,3,0,1,1,0,38276.84,1,1,2,1,589
4636,619,2,0,33,2,167733.51,2,1,1,65222.48,0,0,1,4,319
4637,619,1,0,31,2,56116.3,2,0,0,2181.94,0,0,2,3,972
4638,758,2,0,30,3,141581.08,1,1,0,156249.06,0,0,2,4,797
4639,516,1,1,50,7,139675.07,2,1,0,45591.23,0,0,3,3,794
4640,789,2,0,27,8,66201.96,1,1,1,79458.12,0,0,1,1,332
4641,687,2,0,44,9,0,2,0,0,103042.2,1,1,4,1,309
4642,485,1,1,34,3,133658.24,1,1,0,70209.83,0,0,2,4,456
4643,446,1,1,25,3,136202.78,1,1,0,176743.51,0,0,4,3,610
4644,597,2,0,60,0,131778.08,1,0,0,10703.53,1,1,4,4,762
4645,712,3,1,74,5,0,2,0,0,151425.82,0,0,2,3,942
4646,522,2,0,34,3,0,2,1,1,3894.34,0,0,1,2,732
4647,805,1,0,26,8,42712.87,2,1,1,28861.69,0,0,4,3,796
4648,781,2,0,28,4,0,2,1,0,177703.15,0,0,4,4,602
4649,689,3,0,57,4,0,2,1,0,136649.8,1,1,2,3,909
4650,670,1,1,31,1,142631.54,2,1,1,175894.24,0,0,1,4,804
4651,670,2,1,33,2,141204.65,2,1,0,76257.46,0,0,5,3,814
4652,524,1,0,25,7,131402.21,1,0,0,193668.49,0,0,4,2,997
4653,734,3,0,39,3,92636.96,2,1,1,125671.29,0,0,2,4,659
4654,489,2,0,51,3,0,2,0,1,174098.28,1,1,3,3,683
4655,578,1,0,31,5,102088.68,4,0,0,187866.21,1,1,4,4,645
4656,622,3,1,39,9,0,2,0,1,100862.36,0,0,2,2,814
4657,843,2,0,38,8,134887.53,1,1,1,10804.04,0,0,1,1,923
4658,687,2,1,48,4,0,2,1,1,170893.85,0,0,5,4,510
4659,700,3,1,28,8,159900.38,1,0,0,22698.56,0,0,1,3,227
4660,410,1,0,50,2,102278.79,2,1,0,89822.48,0,0,5,2,749
4661,537,2,0,41,0,0,2,0,1,175262.49,0,0,5,4,866
4662,780,2,0,43,0,0,1,0,1,15705.27,0,0,1,1,245
4663,652,3,1,58,6,0,2,0,1,170025.43,0,0,2,1,596
4664,620,1,1,35,0,76989.97,1,1,1,17242.79,0,0,4,2,739
4665,697,2,0,23,10,0,2,1,1,79734.23,0,0,3,4,968
4666,786,2,1,35,3,0,2,1,0,92712.97,0,0,3,2,529
4667,850,1,0,39,5,114491.82,1,1,0,99689.48,0,0,2,2,949
4668,749,1,1,54,3,144768.94,1,1,0,93336.3,1,1,1,4,378
4669,445,2,1,31,7,145056.59,1,1,1,175893.53,0,0,4,2,946
4670,443,1,1,50,3,117206.3,1,1,0,42840.18,1,1,1,2,792
4671,637,1,1,41,2,138014.4,2,1,0,140298.24,0,0,1,3,823
4672,616,1,0,45,6,128352.59,3,1,1,144000.59,1,1,5,1,584
4673,756,2,0,23,1,112568.31,1,1,1,113408.11,0,0,5,1,965
4674,644,2,1,33,2,0,1,1,0,96420.58,0,0,1,1,482
4675,850,1,1,41,1,176958.46,2,0,1,125806.3,0,0,2,3,751
4676,703,1,0,38,9,99167.54,1,1,0,65720.92,0,0,4,3,786
4677,684,3,0,42,3,103210.27,1,1,0,31002.03,0,0,4,2,521
4678,706,1,0,48,10,104478.12,3,0,1,158248.71,1,1,1,3,574
4679,580,3,1,61,8,125921.37,1,1,1,94677.83,0,0,5,1,700
4680,777,3,0,35,3,0,2,1,1,17257.72,0,0,2,3,616
4681,676,1,1,48,3,80697.44,1,0,0,101397.86,0,0,3,4,856
4682,708,2,0,44,2,161887.81,2,1,0,84870.23,0,0,3,1,602
4683,809,2,1,24,7,109558.36,1,1,0,183515.13,0,0,5,3,483
4684,588,2,1,38,1,124271.26,1,1,0,75969.19,0,0,3,1,922
4685,623,2,1,43,1,0,2,1,1,146379.3,0,0,2,4,508
4686,537,3,1,42,1,190569.23,1,0,1,127154.8,0,0,2,1,341
4687,536,3,1,53,2,143923.96,1,1,0,2019.78,1,1,1,1,572
4688,769,2,1,48,2,96542.16,2,0,1,197885.72,0,0,3,1,827
4689,690,2,1,33,5,0,2,1,0,138017.68,0,0,3,2,787
4690,771,3,1,45,0,139825.56,1,0,0,170984.97,1,1,5,3,727
4691,497,1,1,24,6,111769.14,2,1,0,55859.27,0,0,4,1,711
4692,622,3,1,37,4,0,2,1,0,4459.5,0,0,3,2,882
4693,602,3,1,30,9,113672.18,2,0,0,102135.92,0,0,4,4,653
4694,543,2,0,32,7,147256.86,1,1,0,112771.95,0,0,3,1,932
4695,520,3,1,45,7,107023.03,1,1,0,32903.93,0,0,3,3,469
4696,669,2,1,37,1,125529.55,1,1,1,162260.93,0,0,5,2,720
4697,631,3,0,41,0,0,1,0,0,87959.83,0,0,2,2,557
4698,537,1,1,48,4,131834.8,1,1,0,166476.95,1,1,3,1,925
4699,732,2,1,62,2,0,2,1,1,25438.87,0,0,3,2,780
4700,844,3,1,56,5,99529.7,1,0,1,157230.06,1,1,1,2,293
4701,838,3,1,35,0,0,2,0,1,197305.91,0,0,1,4,502
4702,652,2,1,27,10,107303.72,2,0,0,44435.76,0,0,2,3,986
4703,660,2,1,33,0,72783.42,1,0,0,181051.99,0,0,1,2,553
4704,692,3,0,44,8,0,1,0,1,159069.37,0,0,4,2,706
4705,588,2,0,35,0,0,2,1,1,155485.24,0,0,3,2,496
4706,533,1,0,22,10,115743.6,1,0,0,43852.05,0,0,3,3,706
4707,850,2,1,43,4,161256.53,1,1,1,140071.57,0,0,5,4,791
4708,511,2,1,27,8,0,2,1,1,49089.36,0,0,2,4,865
4709,530,3,1,44,6,0,2,0,0,55893.37,0,0,5,4,333
4710,554,2,1,31,1,0,2,0,1,192660.55,0,0,2,2,759
4711,585,1,0,40,3,162261.01,2,1,0,137028.51,0,0,3,2,846
4712,754,2,1,39,3,74896.33,1,0,0,34430.16,0,0,1,2,787
4713,474,2,1,54,3,0,1,1,0,108409.17,1,1,2,2,427
4714,837,1,1,35,0,144037.6,1,1,0,145325.32,0,0,5,1,860
4715,567,2,0,23,9,93522.2,1,0,1,81425.61,0,0,5,4,327
4716,800,3,1,38,1,0,2,1,0,51553.43,0,0,5,1,959
4717,646,2,1,18,10,0,2,0,1,52795.15,0,0,5,3,938
4718,627,1,1,38,8,106922.92,2,0,1,84270.09,0,0,5,3,305
4719,505,2,1,26,8,112972.57,1,1,0,145011.62,0,0,2,2,591
4720,566,1,0,35,1,123042,1,1,0,66245.44,1,1,1,1,704
4721,619,1,0,33,3,100488.92,2,0,1,36446.74,0,0,4,2,522
4722,757,2,0,44,4,123322.15,1,1,0,137136.29,0,0,2,3,521
4723,648,2,1,32,0,0,1,0,1,117323.31,0,0,4,4,674
4724,621,3,1,42,8,68683.68,1,1,1,74157.71,0,0,4,4,642
4725,543,1,1,49,6,59532.18,1,1,0,104253.56,0,0,3,4,301
4726,658,2,0,43,7,140260.36,2,1,0,2748.72,0,0,4,1,643
4727,633,1,1,50,7,88302.65,1,1,1,195937.16,0,0,4,1,382
4728,648,2,0,19,1,0,2,0,1,22101.86,0,0,4,3,303
4729,501,1,1,40,5,114655.58,1,0,0,126535.92,0,0,4,3,844
4730,683,2,0,42,4,148283.94,1,1,1,44692.63,1,1,4,4,268
4731,619,3,0,38,1,0,1,1,0,112442.63,1,1,4,2,989
4732,705,2,0,35,3,0,2,0,1,66331.01,0,0,3,3,547
4733,638,1,0,53,1,123916.67,1,1,0,16657.68,1,1,3,1,639
4734,710,2,0,31,1,0,2,1,0,20081.3,0,0,3,2,572
4735,590,2,0,54,4,0,2,1,1,93820.49,1,1,4,2,723
4736,725,2,1,43,2,165896,2,1,0,130795.52,0,0,2,4,527
4737,638,2,0,32,0,0,2,1,0,160129.99,0,0,2,4,530
4738,791,2,1,36,6,111168.97,1,1,1,189969.91,0,0,1,1,741
4739,702,2,0,40,1,103549.24,1,0,0,9712.52,1,1,3,1,804
4740,607,2,0,32,6,0,2,0,0,196062.01,0,0,2,4,952
4741,535,2,1,30,6,103804.97,1,1,1,125710.53,0,0,3,2,553
4742,651,2,1,45,2,165901.59,2,1,0,23054.51,1,1,1,1,834
4743,506,1,1,59,8,119152.1,2,1,1,170679.74,0,0,2,4,979
4744,511,3,0,57,8,122950.31,1,1,1,181258.76,0,0,2,3,757
4745,757,2,0,51,1,0,1,1,1,22835.13,1,1,2,4,740
4746,768,1,1,49,1,133384.66,1,1,0,102397.22,1,1,2,2,684
4747,757,2,1,32,9,0,2,1,0,115950.96,0,0,5,1,335
4748,663,3,1,64,6,0,2,0,1,15876.52,0,0,5,1,653
4749,537,1,0,37,7,158411.95,4,1,1,117690.58,1,1,3,1,888
4750,570,1,1,29,4,122028.65,2,1,1,173792.77,0,0,3,3,456
4751,850,2,0,35,5,0,1,1,1,80992.8,0,0,5,2,838
4752,661,1,0,64,8,128751.65,2,1,0,189398.18,1,1,3,3,254
4753,659,2,1,54,8,133436.52,1,1,0,56787.8,0,0,4,1,344
4754,454,3,1,40,2,123177.01,1,1,0,148309.98,0,0,1,4,247
4755,708,2,0,59,2,0,1,1,0,179673.11,1,1,4,4,421
4756,720,2,0,37,2,120328.88,2,1,1,138470.21,0,0,1,1,302
4757,785,2,0,39,1,130147.98,1,1,0,163798.41,1,1,1,4,526
4758,743,3,0,36,8,92716.96,1,1,1,33693.78,0,0,5,4,338
4759,493,3,0,48,7,0,2,1,0,48545.1,0,0,3,4,592
4760,557,3,1,34,3,0,1,0,1,123427.98,0,0,4,3,489
4761,850,2,1,40,1,76914.21,1,1,0,174183.44,0,0,2,1,810
4762,799,2,0,32,3,106045.92,2,1,1,17938,0,0,2,4,535
4763,756,2,1,34,1,103133.26,1,1,1,90059.04,0,0,4,4,527
4764,752,2,1,38,0,145974.79,2,1,1,137694.23,0,0,5,2,884
4765,696,3,0,36,3,0,3,1,0,65039.9,0,0,1,2,349
4766,630,3,0,49,1,0,2,0,1,162858.29,0,0,3,3,998
4767,659,3,0,38,9,0,2,1,1,35701.06,0,0,3,3,609
4768,685,3,1,39,9,0,2,1,1,18826.06,0,0,3,3,632
4769,599,3,0,31,3,0,1,1,1,130086.47,1,1,4,3,936
4770,559,3,0,31,1,139183.06,1,0,1,143360.56,0,0,1,1,529
4771,615,3,1,19,5,0,2,1,0,159920.92,0,0,3,1,594
4772,580,1,0,36,3,74974.89,1,1,1,12099.67,0,0,3,4,649
4773,487,3,1,44,6,61691.45,1,1,1,53087.98,0,0,1,4,936
4774,646,1,0,35,1,121952.75,2,1,1,142839.82,0,0,4,2,316
4775,811,2,0,35,7,0,1,1,1,178.19,0,0,5,4,997
4776,526,3,1,35,5,0,2,1,1,105618.14,0,0,3,2,557
4777,767,3,1,37,7,0,2,1,1,24734.25,0,0,4,3,234
4778,548,2,0,33,1,80107.83,2,0,1,82245.67,0,0,3,3,524
4779,737,3,0,45,2,0,2,0,1,177695.67,0,0,2,3,614
4780,613,1,1,40,1,147856.82,3,0,0,107961.11,1,1,2,4,249
4781,711,3,1,36,8,0,2,1,0,55207.41,0,0,3,3,410
4782,850,3,0,53,7,65407.16,2,0,0,182633.63,1,1,1,2,480
4783,752,2,0,53,8,114233.18,1,1,1,51587.04,0,0,4,2,347
4784,710,2,0,37,5,0,2,1,0,115403.31,0,0,1,4,875
4785,664,3,0,53,7,187602.18,1,1,0,186392.99,1,1,2,4,712
4786,510,2,0,22,3,156834.34,1,0,0,44374.44,0,0,2,1,821
4787,577,2,0,34,2,0,2,1,1,84033.35,0,0,5,2,309
4788,529,2,1,42,1,157498.9,1,1,1,82276.62,0,0,5,4,639
4789,757,3,0,44,9,0,2,1,0,177528.92,0,0,3,3,579
4790,691,2,1,41,2,0,1,1,1,56850.92,1,1,2,4,896
4791,621,3,1,34,8,0,1,0,0,47972.65,0,0,3,1,309
4792,709,3,1,35,2,0,2,1,0,104982.39,0,0,2,3,422
4793,756,3,1,19,4,130274.22,1,1,1,133535.29,0,0,4,4,546
4794,788,2,0,41,6,0,1,1,1,25571.37,0,0,2,4,718
4795,705,2,0,39,5,149379.66,2,1,0,96075.55,0,0,2,2,444
4796,483,2,1,29,9,0,1,1,1,81634.45,0,0,5,3,239
4797,719,3,1,35,1,100829.94,1,1,1,165008.97,0,0,3,3,657
4798,793,1,0,32,1,96408.98,1,1,1,138191.81,0,0,5,1,338
4799,593,2,1,41,6,0,2,1,1,99136.49,0,0,4,4,313
4800,551,2,1,52,1,0,1,0,0,63584.55,1,1,1,2,605
4801,690,2,1,39,6,0,2,1,0,160532.88,0,0,1,2,517
4802,823,2,1,71,5,149105.08,1,0,1,162683.06,0,0,5,2,915
4803,512,3,1,39,3,0,1,1,0,134878.19,0,0,3,4,397
4804,802,3,1,41,5,0,2,1,1,134626.3,0,0,2,2,349
4805,450,3,0,34,2,0,2,1,0,175480.93,0,0,1,4,920
4806,651,1,1,41,1,90218.11,1,1,0,174337.68,0,0,5,2,343
4807,697,2,0,33,1,87347.7,1,1,0,172524.51,0,0,5,2,942
4808,611,2,1,28,2,0,2,0,0,25395.83,0,0,4,4,300
4809,643,2,0,33,0,137811.75,1,1,1,184856.89,0,0,3,3,262
4810,822,2,1,37,3,105563,1,1,0,182624.93,0,0,5,1,463
4811,632,2,1,38,4,0,2,0,0,192505.62,0,0,5,1,694
4812,575,3,0,26,7,0,2,1,0,112507.63,0,0,2,2,346
4813,672,2,1,31,6,91125.75,1,1,0,177295.92,0,0,4,1,597
4814,517,3,1,39,3,0,2,0,1,12465.51,0,0,5,2,805
4815,621,3,1,39,8,0,2,1,0,36122.96,0,0,2,2,399
4816,775,1,0,77,6,135120.56,1,1,0,37836.64,0,0,1,3,538
4817,600,2,1,29,8,0,2,0,1,34747.43,0,0,4,4,738
4818,640,2,1,28,7,0,2,1,1,131097.9,0,0,5,1,611
4819,752,2,0,36,1,86837.95,1,1,1,105280.55,0,0,5,4,615
4820,613,2,1,26,4,100446.57,1,0,1,149653.81,0,0,1,1,292
4821,484,2,0,32,3,0,2,1,1,139390.99,0,0,4,1,644
4822,511,2,0,33,3,0,2,1,0,132436.71,0,0,1,1,982
4823,745,2,0,32,2,0,4,0,1,179705.13,1,1,3,2,467
4824,786,3,0,32,6,114512.59,1,1,0,15796.66,0,0,3,1,229
4825,727,2,1,35,5,136364.46,1,0,0,142754.71,0,0,1,2,549
4826,622,2,1,31,5,106260.67,1,1,1,2578.43,0,0,4,4,660
4827,794,2,1,24,10,146126.75,1,1,1,88992.05,0,0,1,3,431
4828,636,3,1,52,4,111284.53,1,0,1,32936.44,1,1,2,2,858
4829,741,3,0,42,9,121056.63,2,1,0,39122.58,0,0,4,2,872
4830,687,2,1,34,5,128270.56,1,1,0,191092.62,0,0,3,3,908
4831,660,3,1,30,4,0,2,1,0,129149.06,0,0,3,1,309
4832,660,2,1,35,7,0,2,1,0,13218.6,0,0,5,3,759
4833,617,2,0,79,7,0,1,1,1,160589.18,0,0,3,4,424
4834,762,2,1,32,10,191775.65,1,1,0,179657.83,0,0,2,1,914
4835,752,3,0,35,2,0,1,1,0,44335.54,1,1,4,2,309
4836,561,3,1,34,4,85141.79,2,1,1,29217.37,0,0,1,4,866
4837,609,2,1,26,10,126392.18,1,0,1,43651.49,0,0,1,3,494
4838,803,2,1,28,3,0,2,1,0,159654,0,0,5,1,570
4839,556,2,0,40,9,129860.37,1,0,0,17992.94,0,0,4,1,332
4840,531,2,0,53,5,127642.44,1,1,0,141501.45,1,1,3,4,341
4841,411,2,0,35,2,0,2,1,1,93825.78,0,0,3,2,639
4842,587,1,0,44,5,125584.17,2,1,1,41852.24,1,1,5,4,228
4843,683,3,1,56,7,50911.21,3,0,0,97629.31,1,1,2,1,655
4844,654,2,1,29,2,91955.61,1,1,0,37065.66,0,0,2,1,375
4845,670,1,0,36,2,84266.44,2,0,0,38614.69,0,0,5,4,508
4846,655,2,0,36,2,147149.59,1,1,1,87816.86,0,0,5,3,680
4847,752,2,0,36,7,0,2,1,0,184866.86,0,0,1,2,777
4848,534,2,0,23,5,104822.45,1,0,1,160176.47,0,0,5,4,915
4849,635,2,1,42,1,146766.72,2,0,1,164357.1,0,0,1,4,843
4850,491,1,1,70,6,148745.92,2,1,1,17818.33,0,0,2,2,743
4851,516,2,1,27,9,0,1,1,0,142680.64,1,1,2,3,445
4852,530,2,0,48,0,0,1,1,0,85081.09,0,0,2,2,737
4853,687,3,1,35,3,0,2,1,1,176450.19,0,0,2,4,508
4854,684,2,0,41,6,135203.81,2,1,1,121967.88,0,0,3,1,682
4855,706,1,1,23,2,93301.97,2,0,1,127187.04,0,0,5,2,963
4856,490,1,1,33,5,96341,2,0,0,108313.34,0,0,1,1,707
4857,796,2,1,44,8,165326.2,1,1,1,57205.55,0,0,2,1,582
4858,849,2,1,27,0,0,2,0,1,157891.86,0,0,1,4,626
4859,779,2,0,41,10,99786.2,1,1,0,86927.53,0,0,4,1,341
4860,794,3,0,22,4,114440.24,1,1,1,107753.07,0,0,4,4,226
4861,748,3,1,36,4,141573.55,1,1,0,82158.14,0,0,3,4,499
4862,663,3,0,22,9,0,1,1,0,29135.89,1,1,5,1,590
4863,645,3,0,55,1,133676.65,1,0,1,17095.49,0,0,5,4,557
4864,464,2,0,33,10,147493.7,2,1,0,100447.53,0,0,4,1,801
4865,737,2,1,54,9,0,1,1,0,83470.4,1,1,5,2,987
4866,590,2,0,29,4,0,2,1,0,121846.81,0,0,1,4,339
4867,522,1,0,37,3,95022.57,1,1,1,129107.59,0,0,3,4,534
4868,648,2,0,34,3,0,1,1,0,54726.43,0,0,1,2,525
4869,754,2,1,37,6,0,1,1,1,116141.72,0,0,5,4,495
4870,669,2,1,50,4,149713.61,3,1,1,124872.42,1,1,4,2,329
4871,648,1,0,43,1,107963.38,1,0,0,186438.86,1,1,2,2,463
4872,763,2,1,40,3,0,2,1,0,134281.11,0,0,3,3,525
4873,790,3,1,32,3,0,1,1,0,91044.47,0,0,5,3,730
4874,581,2,1,37,7,0,2,1,1,74320.75,0,0,1,4,754
4875,703,2,1,43,8,0,2,1,0,9704.66,0,0,3,2,880
4876,571,2,0,33,9,102017.25,2,0,0,128600.49,0,0,4,3,798
4877,657,3,0,27,8,0,2,0,0,6468.24,0,0,2,3,354
4878,737,2,1,44,7,0,2,0,0,57898.58,0,0,2,2,315
4879,793,3,1,29,8,96674.55,2,0,0,192120.66,0,0,4,1,558
4880,783,3,0,44,3,81811.71,1,1,0,164213.53,1,1,5,1,611
4881,751,3,1,33,4,79281.61,1,1,0,117547.76,0,0,4,3,599
4882,579,2,1,31,6,0,2,1,0,26149.25,0,0,4,2,604
4883,655,1,0,36,10,122314.39,1,1,0,9181.66,0,0,4,2,517
4884,614,1,1,43,8,140733.74,1,1,1,166588.76,0,0,2,1,912
4885,678,1,1,49,2,116933.11,1,1,0,195053.58,1,1,5,4,267
4886,562,3,1,41,5,165445.04,2,1,0,85787.31,0,0,4,3,766
4887,711,1,0,53,5,123805.03,1,1,0,102428.51,0,0,5,3,806
4888,620,2,1,37,0,107548.94,1,1,0,71175.94,0,0,5,3,319
4889,437,2,1,49,9,111634.29,2,0,1,166440.32,0,0,3,1,805
4890,691,1,0,41,8,109153.96,3,1,1,148848.76,1,1,1,1,736
4891,552,3,0,34,4,0,2,1,0,140286.69,0,0,4,3,878
4892,765,1,1,34,5,86055.17,2,1,1,104220.5,0,0,3,4,921
4893,707,1,0,51,10,98438.23,1,0,0,70778.63,1,1,5,3,303
4894,764,3,1,29,5,0,2,1,0,65868.28,0,0,4,1,275
4895,585,2,0,32,8,144705.87,2,0,0,171482.56,0,0,1,2,767
4896,784,2,1,31,7,0,2,1,1,143204.41,0,0,1,3,674
4897,605,2,1,41,5,91612.91,1,1,1,28427.84,0,0,5,4,529
4898,699,3,1,40,2,0,1,1,0,78387.32,0,0,2,1,231
4899,544,2,0,40,7,0,1,0,1,161076.92,0,0,5,3,265
4900,803,2,0,32,9,192122.84,1,1,1,54277.45,1,1,1,4,521
4901,735,2,1,41,7,179904,1,1,1,137180.95,0,0,1,4,505
4902,673,2,1,59,0,178058.06,2,0,1,21063.71,1,1,3,1,328
4903,652,2,1,30,2,176166.56,2,1,1,152210.81,0,0,1,4,643
4904,694,2,1,42,3,156864.2,2,0,0,88890.75,0,0,3,2,314
4905,741,2,0,44,7,0,2,1,1,190534.76,0,0,4,2,843
4906,590,3,1,30,3,0,2,1,0,83090.35,0,0,4,2,332
4907,809,3,0,33,3,0,2,0,1,141426.78,0,0,5,3,627
4908,523,2,1,34,2,161588.89,1,1,1,51358.66,0,0,3,2,940
4909,540,2,1,48,2,109349.29,1,1,0,88703.04,1,1,5,1,521
4910,596,3,0,29,6,0,2,1,0,116696.77,0,0,2,4,447
4911,597,2,0,36,9,0,2,1,1,7156.09,0,0,2,4,323
4912,407,3,1,37,1,0,1,1,1,49161.12,1,1,1,3,900
4913,748,2,1,60,0,152335.7,1,1,0,126743.33,1,1,5,4,468
4914,562,2,0,51,1,124662.54,1,1,1,65390.46,1,1,5,2,446
4915,734,1,0,47,10,91522.04,2,1,1,138835.91,0,0,4,4,993
4916,710,2,1,45,1,0,2,1,1,36154.66,0,0,2,4,829
4917,539,3,0,39,6,62052.28,1,0,1,59755.14,0,0,4,3,693
4918,542,2,1,32,7,107871.72,1,1,0,125302.64,0,0,2,1,668
4919,717,2,0,36,2,99472.76,2,1,0,94274.72,1,1,4,1,472
4920,682,3,0,50,10,128039.01,1,1,1,102260.16,0,0,4,4,947
4921,515,2,1,33,2,0,2,1,1,136028.97,0,0,4,2,625
4922,526,3,0,33,8,114634.63,2,1,0,110114.38,1,1,2,4,624
4923,702,2,1,26,5,56738.47,2,1,1,100442.22,1,1,3,4,374
4924,651,1,1,34,2,90355.12,2,0,0,193597.94,0,0,3,3,576
4925,792,1,1,36,5,115725.24,2,0,0,1871.25,0,0,5,1,515
4926,817,1,1,58,3,114327.59,2,1,1,42831.11,0,0,3,1,262
4927,674,1,0,36,6,100762.64,1,1,0,182156.86,0,0,3,2,397
4928,641,2,0,40,9,0,1,0,0,151648.66,1,1,5,3,832
4929,513,3,1,39,7,89039.9,2,1,1,146738.83,0,0,1,1,675
4930,561,2,1,34,1,78829.53,1,1,1,12148.2,0,0,4,3,773
4931,627,1,1,30,6,112372.96,1,1,1,118029.09,0,0,3,3,345
4932,682,1,1,81,6,122029.15,1,1,1,50783.88,0,0,4,2,526
4933,683,2,0,29,0,157829.12,1,0,0,129891.66,0,0,1,2,984
4934,420,1,0,31,1,108377.75,2,1,1,9904.63,0,0,2,1,593
4935,670,2,0,54,2,95507.12,1,1,1,63213.31,0,0,2,4,638
4936,505,1,1,43,6,127146.68,1,0,0,137565.87,0,0,5,3,903
4937,580,1,1,24,1,133811.78,1,1,0,17185.95,1,1,2,1,500
4938,577,2,1,36,3,121092.47,2,0,1,143783.46,0,0,4,2,702
4939,773,1,1,34,10,126979.75,1,0,0,36823.28,0,0,1,2,977
4940,616,2,1,37,5,144235.73,2,0,0,154957.66,1,1,1,2,993
4941,763,2,0,38,0,152582.2,2,0,0,31892.82,0,0,4,4,624
4942,640,3,1,43,9,172478.15,1,1,0,191084.4,1,1,4,1,844
4943,592,2,1,36,1,126477.42,1,0,0,179718.17,0,0,2,2,956
4944,528,3,1,43,7,97473.87,2,1,1,159823.16,0,0,3,2,654
4945,630,2,1,53,5,138053.67,1,0,1,114110.97,0,0,1,3,536
4946,529,2,0,31,2,164003.05,2,1,1,60993.23,0,0,3,4,407
4947,546,2,0,47,8,0,1,1,1,66408.01,1,1,3,4,432
4948,753,2,0,62,6,0,2,1,1,136398.9,0,0,4,4,494
4949,772,3,0,39,4,122486.11,2,1,1,140709.25,0,0,2,4,925
4950,567,2,1,36,1,0,2,0,0,8555.73,0,0,2,3,675
4951,628,1,0,45,6,53667.44,1,1,0,115022.94,0,0,5,2,588
4952,658,2,1,20,7,0,2,0,0,187638.34,0,0,4,1,275
4953,679,3,1,58,9,109327.65,1,1,1,3829.13,0,0,3,1,902
4954,629,3,1,34,1,121151.05,1,0,0,119357.93,0,0,1,2,938
4955,731,3,1,42,9,101043.63,1,1,1,192175.52,0,0,4,2,882
4956,775,1,1,33,3,83501.66,2,1,0,128841.31,0,0,3,1,816
4957,660,3,1,33,2,80462.24,1,0,0,150422.35,0,0,2,1,652
4958,752,2,1,39,3,0,1,1,0,188187.05,0,0,3,3,839
4959,655,2,1,37,6,109093.41,2,1,0,1775.52,0,0,5,4,804
4960,543,3,0,46,5,140355.6,1,1,1,85086.78,0,0,2,3,880
4961,811,2,1,42,10,0,2,1,1,3797.79,0,0,5,4,750
4962,689,1,1,45,0,130170.82,2,1,0,150856.38,0,0,3,4,855
4963,531,2,0,42,2,0,2,0,1,90537.47,0,0,2,3,556
4964,515,2,1,40,0,109542.29,1,1,1,166370.81,0,0,5,3,312
4965,466,2,0,41,3,33563.95,2,1,0,178994.13,1,1,1,1,629
4966,782,2,1,36,1,148795.17,2,1,1,195681.43,0,0,1,1,615
4967,611,2,1,64,9,0,2,1,1,53277.15,0,0,3,3,483
4968,621,1,1,40,8,174126.75,3,1,0,172490.78,1,1,5,4,994
4969,604,3,1,41,3,0,1,0,0,11819.84,0,0,4,2,536
4970,655,3,0,35,1,106405.03,1,1,1,82900.25,0,0,3,1,580
4971,689,3,1,38,2,0,1,1,1,82709.8,0,0,5,1,621
4972,681,3,1,30,2,128393.29,1,1,1,180593.45,0,0,1,4,906
4973,643,1,1,41,2,127841.52,1,1,0,172363.41,0,0,5,3,474
4974,617,2,0,24,4,137295.19,2,1,1,91195.12,0,0,1,2,598
4975,638,3,0,55,2,155828.22,1,0,1,108987.25,1,1,2,4,381
4976,743,2,1,39,6,0,2,1,0,44265.28,0,0,5,4,240
4977,828,1,0,25,7,144351.86,1,1,0,116613.26,0,0,1,2,603
4978,776,3,1,35,8,106365.29,1,1,1,148527.56,0,0,5,3,454
4979,540,1,1,35,7,127801.88,1,0,1,84239.46,0,0,5,3,830
4980,616,1,0,45,4,122793.96,1,1,1,62002.04,0,0,5,4,224
4981,628,1,1,38,10,113525.84,1,1,0,46044.48,1,1,5,2,491
